fb_code,Class,Order,Family,Genus,species,Home_range,Diel_activity,Size_group,Level_water,TempOccurrence_min,TempOccurrence_mean,TempOccurrence_max,Body_size_max,Size_class,Body_shape,Aspect_ratio,Nphoto,Caudal_fin,Mouth_position,Trophic_level,Diet,Spawning,Depth_min,Depth_max,Depth_range,Allometric_a,Allometric_b,Level_length_weight,PLD,PLD_level,Life_span,Geographic_range_index,Range_extension,Lat_Max_South,Lat_Max_North,Province_2,Province_3,Province_4,Province_6,Province_7,Province_10,Province_11,Province_12,Province_13,Province_14,Province_15,Province_16,Province_17,Province_43,Province_44,Province_45,Province_46,Province_47,Province_48,Province_50,Total_OcuProv,AT,EP,IUCN_status,Vulnerability,Price_category,
4274,actinopterygii,tetraodontiformes,monacanthidae,aluterus,aluterus monoceros,vmob,both,pair,low,"21,62","24,21","26,98","76,2",s5,compressed,"1,541,265",2,truncated,terminal,"3,8",im,demersal,1,50,49,"0,0022",3,genus,"22,3",,NA,324,native,"-35,3","39,6",0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,9,1,1,lc,"47,86",not_targeted,
1081,actinopterygii,tetraodontiformes,monacanthidae,aluterus,aluterus schoepfii,vmob,day,pair,bottom,"22,82","25,74","28,8",61,s5,compressed,"0,662205",1,truncated,superior,2,om,demersal,3,50,47,"0,0022",3,genus,"17,5",species,NA,64,native,"-27,6","34,7",0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,6,1,0,lc,"53,31",not_targeted,
4275,actinopterygii,tetraodontiformes,monacanthidae,aluterus,aluterus scriptus,vmob,both,sol,low,"23,01","25,29","27,87",110,s6,compressed,"0,864597",1,rounded,superior,"2,8",is,demersal,3,120,117,"0,0022",3,species,38,,NA,388,native,-30,"39,6",0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,13,1,1,lc,"67,69",not_targeted,
22482,actinopterygii,perciformes,cirrhitidae,amblycirrhitus,amblycirrhitus earnshawi,sed,day,sol,bottom,"23,9",25,"27,2","6,7",s1,fusiform,NA,NA,truncated,terminal,"3,4",im,pelagic,0,25,25,"0,003332383","3,849,262,866",family,"25,3",,NA,1,native,"-7,94","-7,94",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,en,10,not_targeted,
3655,actinopterygii,perciformes,cirrhitidae,amblycirrhitus,amblycirrhitus pinos,sed,day,sol,bottom,"24,24","26,42","28,85","9,5",s2,fusiform,"124,798",1,truncated,terminal,"3,2",im,pelagic,2,46,44,"0,003332383","3,849,262,866",family,40,,NA,51,native,"-24,98","32,37",0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,6,1,0,lc,10,not_targeted,
46802,actinopterygii,perciformes,ammodytidae,ammodytoides,ammodytoides gilli,mob,both,smallg,bottom,"25,54","26,99","28,35","11,6",s2,elongated,"142,418",1,forked,superior,"3,1",pk,demersal,2,25,23,NA,NA,,55,,NA,19,native,"-1,29","13,82",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,lc,"16,89",not_targeted,
3279,actinopterygii,syngnathiformes,syngnathidae,amphelikturus,amphelikturus dendriticus,sed,day,sol,bottom,"23,77","26,58","29,4","7,5",s2,elongated,NA,NA,rounded,tubular,"3,2",im,live,0,15,15,"0,001001365",3,family,"24,6",,NA,36,native,"11,8","32,37",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,10,not_targeted,
967,actinopterygii,batrachoidiformes,batrachoididae,amphichthys,amphichthys cryptocentrus,sed,day,sol,bottom,"24,75","26,55","28,27",40,s4,depressed,"0,961518",1,rounded,terminal,"3,8",im,demersal,0,70,70,NA,NA,,42,family,NA,26,native,"-24,98","14,6",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,lc,"48,21",not_targeted,
9029,actinopterygii,anguilliformes,muraenidae,anarchias,anarchias euryurus,sed,both,sol,bottom,"16,11","19,64","24,19",25,s3,eel_like,NA,NA,pointed,terminal,"3,5",im,pelagic,10,100,90,"0,001159381",3,family,46,,NA,47,native,"-15,97","42,73",0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,0,ne,"28,6",medium,
13779,actinopterygii,anguilliformes,muraenidae,anarchias,anarchias galapagensis,sed,night,sol,bottom,"25,74","27,25","28,84",17,s3,eel_like,NA,NA,pointed,terminal,"3,4",im,pelagic,1,25,24,"0,001159381",3,family,"50,7",,NA,17,native,"-0,63","21,58",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,lc,"23,01",medium,
58601,actinopterygii,anguilliformes,muraenidae,anarchias,anarchias longicauda,sed,both,sol,bottom,17,"20,32",24,21,s3,eel_like,NA,NA,pointed,terminal,"3,4",im,pelagic,0,50,50,"0,001159381",3,family,"28,5",,NA,33,native,"15,63","39,7",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,lc,"28,3",medium,
2608,actinopterygii,anguilliformes,muraenidae,anarchias,anarchias similis,sed,both,sol,bottom,"22,41","25,49","28,79",20,s3,eel_like,NA,NA,pointed,terminal,"3,4",im,pelagic,0,200,200,"0,001159381",3,family,"20,9",,NA,54,native,"-24,98","38,2",0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,6,1,0,lc,"24,63",medium,
3287,actinopterygii,syngnathiformes,syngnathidae,anarchopterus,anarchopterus criniger,sed,day,sol,bottom,"19,5","24,31","29,24",10,s2,elongated,NA,NA,rounded,tubular,"3,3",im,live,0,5,5,"0,001001365",3,family,"39,8",,NA,18,native,"24,59","34,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,10,not_targeted,
3290,actinopterygii,syngnathiformes,syngnathidae,anarchopterus,anarchopterus tectus,sed,day,sol,bottom,"23,45","25,98","28,89","12,5",s2,elongated,NA,NA,pointed,tubular,"3,3",im,live,10,25,15,"0,001001365",3,family,73,,NA,28,native,-42,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,lc,10,not_targeted,
1685,actinopterygii,clupeiformes,engraulidae,anchoa,anchoa colonensis,NA,NA,largeg,low,"25,02","27,21","29,3",14,s2,elongated,"191,286",1,forked,subterminal,"3,4",pk,pelagic,0,50,50,"0,0171","2,814",genus,"19,3",,NA,9,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,"15,39",medium,
1688,actinopterygii,clupeiformes,engraulidae,anchoa,anchoa lamprotaenia,NA,NA,largeg,low,"23,81","26,68","29,35",12,s2,elongated,"202,213",1,forked,subterminal,"3,4",pk,pelagic,0,50,50,"0,0171","2,814",genus,22,,NA,20,native,"11,8","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"13,79",medium,
545,actinopterygii,clupeiformes,engraulidae,anchoa,anchoa mitchilli,NA,NA,largeg,low,"19,42","24,33","29,06",10,s2,fusiform,"339,229",1,forked,subterminal,"3,5",pk,pelagic,1,70,69,"0,0171","2,814",species,17,,3,10,native,"20,6","34,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"23,1",medium,
13701,actinopterygii,perciformes,haemulidae,anisotremus,anisotremus caesius,vmob,night,smallg,low,"24,23","26,02","27,78",30,s3,compressed,"205,493",2,forked,terminal,"3,4",im,pelagic,3,25,22,"0,0233","3,01",species,"17,3",genus,NA,21,native,-12,"23,79",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,lc,"31,32",medium,
3568,actinopterygii,perciformes,haemulidae,anisotremus,anisotremus davidsonii,vmob,night,smallg,low,"14,72","18,27","22,47",58,s5,fusiform,"2,139,346,667",3,forked,terminal,"3,5",im,pelagic,5,61,56,"0,0233","3,01",species,"22,6",genus,NA,10,native,"25,5","37,4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,lc,"34,63",medium,
8253,actinopterygii,perciformes,haemulidae,anisotremus,anisotremus interruptus,vmob,night,smallg,low,"22,86","24,87","27,13",51,s5,compressed,"247,734",2,forked,terminal,"3,5",im,pelagic,3,30,27,"0,0569","2,91",species,"21,125",genus,NA,33,native,-12,"30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,lc,"57,63",medium,
57454,actinopterygii,perciformes,haemulidae,anisotremus,anisotremus moricandi,mob,day,sol,low,"25,29","27,1","28,58","15,1",s3,compressed,"266,365",1,forked,terminal,"3,4",im,pelagic,2,12,10,"0,0233","3,01",genus,33,genus,NA,23,native,"-20,45","14,2",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,25,medium,
8255,actinopterygii,perciformes,haemulidae,anisotremus,anisotremus scapularis,vmob,night,smallg,low,"20,32","22,06","24,33",40,s4,compressed,"20,626",1,forked,terminal,"3,7",im,pelagic,3,30,27,"0,0233","3,01",species,"22,3",genus,NA,23,native,-30,"5,53",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,1,lc,"35,96",medium,
1123,actinopterygii,perciformes,haemulidae,anisotremus,anisotremus surinamensis,mob,day,smallg,low,"23,28","25,86","28,51",76,s5,compressed,"221,793",2,forked,terminal,"3,6",im,pelagic,0,60,60,"0,0233","3,01",species,"31,3",species,NA,53,native,"-35,3","32,7",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,5,1,0,dd,"56,47",medium,
13703,actinopterygii,perciformes,haemulidae,anisotremus,anisotremus taeniatus,vmob,night,smallg,low,"23,94","25,85","28,02",31,s4,compressed,"161,054",1,forked,terminal,"4,2",im,pelagic,5,25,20,"0,0233","3,01",species,32,genus,NA,27,native,-12,"28,75",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,lc,"31,86",medium,
1124,actinopterygii,perciformes,haemulidae,anisotremus,anisotremus virginicus,mob,day,smallg,low,"23,88","26,39","28,96","40,6",s4,compressed,"177,369",2,forked,terminal,"3,6",im,pelagic,2,40,38,"0,01483616","3,167",species,"40,25",species,NA,45,native,"-27,6","32,7",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,5,1,0,lc,"36,78",medium,
3775,actinopterygii,perciformes,stichaeidae,anoplarchus,anoplarchus insignis,sed,day,sol,bottom,11,"12,1","14,43",12,s2,elongated,NA,NA,rounded,terminal,"2,7",NA,demersal,1,30,29,NA,NA,,"24,9",,NA,4,native,"37,4","37,4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ne,"28,25",not_targeted,
7293,actinopterygii,lophiiformes,antennariidae,antennarius,antennarius commerson,sed,night,sol,bottom,"25,57","26,45","27,98",45,s4,depressed,"193,827",2,rounded,superior,"4,2",fc,attach,0,70,70,"0,020119231","3,390,497,115",species,"35,5",genus,NA,199,native,"2,97","18,77",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,ne,"23,35",not_targeted,
3084,actinopterygii,lophiiformes,antennariidae,antennarius,antennarius multiocellatus,sed,night,sol,bottom,"23,78","26,18","28,79",20,s3,depressed,NA,NA,rounded,superior,"4,3",fc,attach,0,66,66,"0,020119231","3,390,497,115",genus,"29,5",species,NA,56,native,"-24,98","38,2",0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,8,1,0,lc,10,not_targeted,
5072,actinopterygii,lophiiformes,antennariidae,antennarius,antennarius pardalis,sed,night,sol,bottom,23,"25,5","28,44","10,2",s2,depressed,NA,NA,rounded,superior,4,fc,attach,18,50,32,"0,020119231","3,390,497,115",genus,"35,7",genus,NA,12,native,"0,19","15,63",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,lc,10,not_targeted,
3086,actinopterygii,lophiiformes,antennariidae,antennarius,antennarius pauciradiatus,sed,night,sol,bottom,"24,16","26,72","29,42","6,3",s1,depressed,NA,NA,rounded,superior,"3,6",fc,attach,6,73,67,"0,020119231","3,390,497,115",genus,"31,4",genus,NA,28,native,"10,53","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,10,not_targeted,
5474,actinopterygii,lophiiformes,antennariidae,antennarius,antennarius striatus,sed,night,sol,bottom,"22,34","25,24","28,33",25,s3,depressed,"1,055,225",2,rounded,superior,"4,2",fc,attach,10,219,209,"0,020119231","3,390,497,115",genus,"37,7",genus,NA,302,native,"-27,6","34,7",0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,9,1,0,lc,"13,16",not_targeted,
16680,actinopterygii,lophiiformes,antennariidae,antennatus,antennatus bermudensis,sed,night,sol,bottom,"23,69","26,43","29,24","7,6",s2,depressed,NA,NA,rounded,superior,4,fc,attach,4,30,26,"0,020119231","3,390,497,115",family,"24,9",genus,NA,26,native,"11,8","32,37",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
5402,actinopterygii,lophiiformes,antennariidae,antennatus,antennatus coccineus,sed,night,sol,bottom,"22,52","24,18","26,07",13,s2,depressed,"1,477,105",2,rounded,superior,"4,2",fc,attach,1,75,74,"0,020119231","3,390,497,115",family,"24,1",genus,NA,280,native,-30,"11,68",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,1,ne,10,not_targeted,
5403,actinopterygii,lophiiformes,antennariidae,antennatus,antennatus nummifer,sed,night,sol,bottom,"17,73","20,43","23,86",13,s2,depressed,"119,539",1,rounded,superior,"4,2",fc,attach,0,293,293,"0,020119231","3,390,497,115",family,"24,55",genus,NA,256,native,"-15,97","38,2",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,lc,10,not_targeted,
13455,actinopterygii,lophiiformes,antennariidae,antennatus,antennatus strigatus,sed,both,sol,bottom,"24,39","26,05","27,93",8,s2,depressed,"102,323",1,rounded,superior,4,im,attach,0,38,38,"0,020119231","3,390,497,115",family,"22,7",genus,NA,28,native,"-1,29","30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,lc,10,not_targeted,
1692,actinopterygii,perciformes,serranidae,anthias,anthias anthias,sed,day,medg,low,"16,48","20,17","24,56",27,s3,fusiform,"2,268,233,333",3,forked,superior,"3,8",pk,pelagic,0,300,300,"0,001417552","3,548,062,049",family,"22,4",,NA,66,native,"-22,9","42,73",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,1,0,lc,"37,66",very high,"diet modified  from ""im"" to ""pk"" according to Whitehead et al. 1986;  Weinberg 2013"
3313,actinopterygii,perciformes,serranidae,anthias,anthias nicholsi,sed,day,medg,low,"20,96","25,13","29,2",25,s3,fusiform,"194,702",1,forked,superior,"3,6",im,pelagic,55,400,345,"0,001417552","3,548,062,049",family,"29,7",,NA,28,native,"10,53","34,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"28,95",very high,
81,actinopterygii,perciformes,lutjanidae,aphareus,aphareus furca,vmob,both,smallg,low,26,"26,73",28,70,s5,fusiform,"3,023,185",2,forked,superior,"4,1",fc,pelagic,1,122,121,"0,01858872",3,species,"55,6",,NA,251,native,4,"5,53",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,lc,"35,93",very high,
9196,actinopterygii,gobiesociformes,gobiesocidae,apletodon,apletodon dentatus,sed,day,sol,bottom,"13,11","17,64","22,71",4,s1,depressed,NA,NA,rounded,terminal,"3,1",im,demersal,0,19,19,"0,02306538",3,family,"44,1",species,NA,38,native,"28,39",51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,ne,"28,44",not_targeted,
51745,actinopterygii,gobiesociformes,gobiesocidae,apletodon,apletodon incognitus,sed,day,sol,bottom,"14,76","18,83","23,67","2,7",s1,depressed,NA,NA,truncated,terminal,"3,1",im,demersal,2,19,17,"0,02306538",3,family,"21,5",species,NA,41,native,"28,39","42,73",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"21,48",not_targeted,
16734,actinopterygii,gobiesociformes,gobiesocidae,apletodon,apletodon pellegrini,sed,day,sol,bottom,"19,88","22,62","25,72",5,s1,depressed,"10,526",1,rounded,terminal,"3,2",im,demersal,0,19,19,"0,02306538",3,family,"25,4",genus,NA,38,native,"0,19","38,2",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,lc,"26,52",not_targeted,
63358,actinopterygii,gobiesociformes,gobiesocidae,apletodon,apletodon wirtzi,sed,day,sol,bottom,25,27,"28,75","1,4",s1,depressed,NA,NA,rounded,terminal,3,im,demersal,0,1,1,"0,02306538",3,family,"19,1",genus,NA,1,native,"0,19","0,19",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,lc,"11,27",not_targeted,
12909,actinopterygii,perciformes,aplodactylidae,aplodactylus,aplodactylus punctatus,mob,day,medg,low,"14,62","17,08","20,41","43,7",s4,fusiform,"124,787",1,truncated,inferior,2,hm,NA,NA,NA,NA,"0,00526","3,207",genus,"60,16",,NA,11,native,-30,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,ne,"22,68",not_targeted,
3809,actinopterygii,perciformes,pholidae,apodichthys,apodichthys fucorum,sed,day,sol,bottom,17,21,26,23,s3,elongated,NA,NA,rounded,terminal,"3,4",im,NA,0,9,9,NA,NA,,25,genus,NA,5,native,"25,5","25,5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ne,"24,76",not_targeted,
27233,actinopterygii,perciformes,apogonidae,apogon,apogon americanus,sed,night,sol,low,"23,7","25,49","27,63","10,1",s2,fusiform,"109,205",1,forked,terminal,"3,4",im,oral,0,50,50,"0,004929367","3,780,060,935",genus,"25,8",genus,NA,14,native,"-27,6","0,86",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1,0,ne,"11,53",high,
25507,actinopterygii,perciformes,apogonidae,apogon,apogon atradorsatus,sed,night,smallg,low,"24,09","25,49","27,22","8,9",s2,fusiform,"1,548,765",2,forked,terminal,"3,6",im,oral,3,46,43,"0,004929367","3,780,060,935",species,31,genus,NA,5,native,"-0,63","5,53",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,lc,"10,53",high,
46600,actinopterygii,perciformes,apogonidae,apogon,apogon atricaudus,sed,night,smallg,low,"25,5","26,66","28,5",8,s2,fusiform,"14,648",1,forked,terminal,"3,5",im,oral,9,30,21,"0,004929367","3,780,060,935",genus,32,genus,NA,1,native,"10,3","18,77",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,lc,10,not_targeted,
3521,actinopterygii,perciformes,apogonidae,apogon,apogon aurolineatus,sed,night,sol,low,"23,77","26,61","29,45","6,5",s1,fusiform,NA,NA,forked,terminal,"3,4",pk,oral,1,75,74,"0,004929367","3,780,060,935",genus,"22,9",species,NA,36,native,"10,53","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,10,high,
17360,actinopterygii,perciformes,apogonidae,apogon,apogon axillaris,sed,night,smallg,low,22,"23,55","26,1",15,s2,fusiform,NA,NA,forked,terminal,"3,6",im,oral,4,35,31,"0,004929367","3,780,060,935",genus,26,genus,NA,1,native,"-15,97","-7,94",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,lc,"13,79",high,
3522,actinopterygii,perciformes,apogonidae,apogon,apogon binotatus,sed,night,smallg,low,"24,25","26,73","29,38",13,s2,fusiform,"0,981151",1,forked,terminal,"3,4",im,oral,1,60,59,"0,004929367","3,780,060,935",genus,28,species,NA,34,native,"10,53","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"14,21",high,
5752,actinopterygii,perciformes,apogonidae,apogon,apogon coccineus,sed,night,smallg,low,13,15,"18,62",6,s1,fusiform,"164,765",2,forked,terminal,"3,5",im,oral,8,35,27,"0,002466592",3,species,29,species,NA,175,native,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,ne,10,high,
8256,actinopterygii,perciformes,apogonidae,apogon,apogon dovii,sed,night,smallg,low,"23,92","25,69","27,7","7,5",s2,fusiform,"0,971007",1,forked,terminal,"3,4",im,oral,3,45,42,"0,004929367","3,780,060,935",species,"32,4",genus,NA,27,native,-12,"23,79",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,lc,10,high,
60348,actinopterygii,perciformes,apogonidae,apogon,apogon gouldi,sed,night,sol,low,"21,43","24,82","28,93","6,6",s1,fusiform,NA,NA,forked,terminal,"3,5",im,oral,55,262,207,"0,004929367","3,780,060,935",genus,"24,15",genus,NA,14,native,"11,8","32,37",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,high,
3523,actinopterygii,perciformes,apogonidae,apogon,apogon guadalupensis,sed,night,smallg,low,"17,57","21,28","25,92",13,s2,fusiform,"17,606",1,forked,terminal,4,im,oral,9,18,9,"0,004929367","3,780,060,935",species,"21,75",genus,NA,11,native,"18,77","37,4",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,lc,"12,47",high,
1693,actinopterygii,perciformes,apogonidae,apogon,apogon imberbis,sed,night,largeg,low,"16,65","20,41","24,89",15,s2,fusiform,"141,489",2,forked,terminal,"3,4",im,oral,10,200,190,"0,004929367","3,780,060,935",genus,"23,87",species,5,62,native,"0,19","42,73",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,lc,"15,08",high,
3524,actinopterygii,perciformes,apogonidae,apogon,apogon lachneri,sed,night,sol,low,"25,02","27,25","29,59","6,5",s1,fusiform,"1,363,087",2,forked,terminal,"3,4",im,oral,5,70,65,"0,004929367","3,780,060,935",genus,"37,9",genus,NA,22,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,high,
3525,actinopterygii,perciformes,apogonidae,apogon,apogon leptocaulus,sed,night,sol,low,"23,24","26,59","30,09",6,s1,fusiform,NA,NA,forked,terminal,"3,4",im,oral,20,30,10,"0,004929367","3,780,060,935",genus,"58,3",genus,NA,17,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,high,
3526,actinopterygii,perciformes,apogonidae,apogon,apogon maculatus,sed,night,sol,low,"23,93","26,6","29,41","11,1",s2,fusiform,"191,174",1,forked,terminal,"3,5",im,oral,0,128,128,"0,004929367","3,780,060,935",genus,24,species,NA,36,native,"10,53","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"10,53",high,
12409,actinopterygii,perciformes,apogonidae,apogon,apogon mosavi,sed,night,sol,low,"24,16","26,82","29,72","4,3",s1,fusiform,NA,NA,forked,terminal,"3,5",im,oral,12,40,28,"0,004929367","3,780,060,935",genus,"21,375",genus,NA,17,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,high,
25508,actinopterygii,perciformes,apogonidae,apogon,apogon pacificus,sed,night,smallg,low,"22,34","24,58","27,13",10,s2,fusiform,"101,603",1,forked,terminal,"3,4",im,oral,0,30,30,"0,004929367","3,780,060,935",species,"33,3",genus,NA,33,native,-12,"37,4",0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,5,0,1,lc,10,high,
3527,actinopterygii,perciformes,apogonidae,apogon,apogon phenax,sed,night,sol,low,"24,86","27,26","29,64","7,5",s2,fusiform,"113,289",1,forked,terminal,"3,4",im,oral,3,50,47,"0,004929367","3,780,060,935",genus,"25,9",genus,NA,22,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,high,
3528,actinopterygii,perciformes,apogonidae,apogon,apogon pillionatus,sed,night,sol,low,"24,91","27,21","29,58","6,5",s1,fusiform,NA,NA,forked,terminal,"3,4",im,oral,15,90,75,"0,004929367","3,780,060,935",genus,"25,85",genus,NA,24,native,"10,53",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,high,
3529,actinopterygii,perciformes,apogonidae,apogon,apogon planifrons,sed,night,sol,low,"23,85","26,31","28,99","10,5",s2,fusiform,"122,868",1,forked,terminal,"3,6",im,oral,3,30,27,"0,004929367","3,780,060,935",genus,"31,45",genus,NA,40,native,"-24,98","32,7",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,1,0,lc,"12,01",high,
3530,actinopterygii,perciformes,apogonidae,apogon,apogon pseudomaculatus,sed,night,sol,low,"23,3","26,06","28,95",11,s2,fusiform,"0,704794",1,forked,terminal,"3,4",im,oral,1,100,99,"0,004929367","3,780,060,935",genus,"41,9",species,NA,48,native,"-27,6","32,7",0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,6,1,0,lc,"10,53",high,
3531,actinopterygii,perciformes,apogonidae,apogon,apogon quadrisquamatus,sed,night,smallg,low,"23,94","26,49","29,1",7,s1,fusiform,"120,516",1,forked,terminal,"3,4",pk,oral,1,75,74,"0,004929367","3,780,060,935",genus,"36,3",species,NA,45,native,"-24,98","32,7",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,1,0,lc,10,high,
46598,actinopterygii,perciformes,apogonidae,apogon,apogon retrosella,sed,night,smallg,low,"23,43","25,68","28,27",10,s2,fusiform,"19,845",1,forked,terminal,"3,5",im,oral,1,60,59,"0,004929367","3,780,060,935",species,41,genus,NA,18,native,4,"30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,lc,10,not_targeted,
50361,actinopterygii,perciformes,apogonidae,apogon,apogon robbyi,sed,night,smallg,low,"23,96","25,98","28,34","3,6",s1,fusiform,"124,556",1,truncated,terminal,"3,3",im,oral,1,30,29,"0,004929367","3,780,060,935",genus,43,,NA,12,native,"-24,98",27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,lc,10,not_targeted,
16435,actinopterygii,perciformes,apogonidae,apogon,apogon robinsi,sed,night,sol,low,"24,46","26,8","29,36","10,1",s2,fusiform,"139,551",1,forked,terminal,"3,6",im,oral,0,"15,24","15,24","0,004929367","3,780,060,935",genus,"53,8",genus,NA,24,native,"11,8","32,37",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,"11,53",high,
3532,actinopterygii,perciformes,apogonidae,apogon,apogon townsendi,sed,night,smallg,low,"24,49","26,88","29,44","6,5",s1,fusiform,"172,181",1,forked,terminal,"3,5",im,oral,3,55,52,"0,004929367","3,780,060,935",genus,"62,3",genus,NA,36,native,"10,53","32,37",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,10,high,
